artist,song,text,polarity,mood
Otis Redding,(your Love Keeps Lifting Me) Higher And Higher,"your love keep lift me higher than i ever been lift befor so give me love which is my desir , honey i 'm gon na be at your side forev more now , you know your love keep lift me higher than i ever been lift befor so give me love , oh which is my desir i 'm gon na be at your side forev more now , onc down and broken heart and disappoint wa my closest friend and than you , you came and heat heart and you know he never show hi face again now , you know your love keep lift me higher than i ever been lift befor so give me love , oh which is my desir i 'm gon na be at your side forev more , hey , hey , hey know your love lift me higher than i ever been lift befor so give me love which is my desir , ha i 'm gon na be at your side forev more now , you know your love keep lift me higher than i ever been lift befor so give me love , oh which is my desir , oh , honey i 'm gon na be at your side forev more oh i got to tell you 'bout it keep me , lift me all up , lift me lift me littl higher , now keep me go all up i wan na higher , higher , higher , higher get me up there i got ta get on up there lift me , lift me , lift me , oh lift me up , up , up , up , up , up got ta get on up got ta , got ta , get on up there",0.3301587301587302,romantic
Neil Sedaka,Rubber Duckie,"rubber ducki , swim in the tub you alway watch me give my face a rub each even that 's the thing to do we 're alway wash when the day is through i 'll be happi soak in the bubbl then i wash my hair after i 'm finish , i can say my prayer no one like you when you 're look dirti thi is sure true oh , rubber ducki , i 'm so in love with you rubber ducki , we can have such fun splash in the water when the day is done rememb you must alway tri not to get soap sud go in your eye i 'll be happi soak in the bubbl then i wash my hair after i 'm finish , i can say my prayer no one like you when you 're look dirti thi is sure true oh , rubber ducki , i 'm so in love with you , ohh",0.375,romantic
Reba Mcentire,Little Rock,well i 'm marri to the good life i said i 'd be a good wife when i put on thi ring i drive a new merced i play tenni with the ladi i buy all the finer thing but all that do n't mean noth when you ca n't get a good night 's love [ choru ] oh littl rock think i 'm gon na have to slip you off take a chanc tonight and unti the knot there 's more to life than what i 've got oh littl rock you know thi heart of mine just ca n't be bought i 'm gon na find someon who realli care a lot when i slip off thi littl rock well i wonder if he 'll miss me he doe n't even kiss me when he come home at night he never call me honey but he sure love hi money and i 'm the one who pay the price but when he find thi ring he 'll see he keep everyth but me [ choru : x2 ],0.4359848484848485,romantic
Gloria Estefan,I See Your Smile,i get a littl tongu twist everi time i talk to you when i see you and i 'm so glad that you just miss it the way i stare to memor your face to kiss you in my mind love you all the time 'caus when i close my eye i still can see your smile it 's bright enough to light my life out of my darkest hour pleas believ it 's true when i tell you i love you i 've taken too mani chanc search for the truth in love that 's in my heart tell me if i made the wrong advanc tell me if i 've made you feel asham 'caus i know i have to do thi would you hold my hand right through it ? 'caus when i close my eye i still can see your smile it 's bright enough to light my life out of my darkest hour pleas believ it 's true when i tell you i love you i had to let you know just what would happen ye i had to let you know the truth i know i 've got to do thi would you hold my hand right through it ? would you ? 'caus when i close my eye i still can see your smile it 's bright enough to light my life out of my darkest hour 'caus when i close my eye i still can see your smile it 's bright enough to light my life out of my darkest hour you know now thi is true when i tell you i love you,0.3471938775510204,romantic
ABBA,Waterloo,"my my at waterloo napoleon did surrend oh yeah and i have met my destini in quit a similiar way the histori book on the shelf is alway repeat itself waterloo - i wa defeat , you won the war waterloo - promis to love you for ever more waterloo - could n't escap if i want to waterloo - know my fate is to be with you waterloo - final face my waterloo my my i tri to hold you back , but you were stronger oh yeah and now it seem my onli chanc is give up the fight and how could i ever refus i feel like i win when i lose waterloo - i wa defeat , you won the war waterloo - promis to love you for ever more waterloo - could n't escap if i want to waterloo - know my fate is to be with you waterloo - final face my waterloo so how could i ever refus i feel like i win when i lose waterloo - i wa defeat , you won the war waterloo - promis to love you for ever more waterloo - could n't escap if i want to waterloo - know my fate is to be with you waterloo - final face my waterloo",0.3833333333333333,romantic
Kris Kristofferson,Magdalene,"magdalen , are you think of the gentl man who turn your life around magdalen . did he leav you ani reason to go on magdalen , doe it make it ani better that you know he realli love you magdalen , all your sin have been forgiven , and he 's gone . magdalen , did he give you back the freedom to be someth you believ in magdalen , are you strong enough to make it on your own magdalen , i believ he love you deeper than you ever dream of love magdalen , and nobodi ever left you so alon . oh , magdalen ... magdalen , are the shadow in the still of the even full of tear do you wonder how much sorrow you can hold are you haunt by the ghost of someth gone but not forgotten will it fill the empti silenc when you 're old . magdalen , are you think of the gentl man who turn your life around magdalen . did he leav you ani reason to go on magdalen , i believ he love you deeper than you ever dream of love magdalen , all your sin have been forgiven , and he 's gone .",0.3345238095238095,romantic
Incognito,Smiling Faces,everybodi that you meet peopl on the street go place music in the air peopl everywher smile face everybodi that you meet peopl on the street go place music in the air peopl everywher smile face everybodi that you meet peopl on the street go place music in the air peopl everywher smile face everybodi that you meet peopl on the street go place music in the air peopl everywher smile face everybodi that you meet peopl on the street go place music in the air peopl everywher smile face everybodi that you meet peopl on the street go place music in the air peopl everywher smile face,0.3,romantic
Alabama,Keep On Dreamin',"word and music by jeff cook and richard scott i am so happi with you in my arm . honey , do n't you ever leav . lay back and love me and tellm you 're mine . keep on dreamin ' with me . your hair is so soft and your eye are so brown . your bodi 's warm here next to me . you be my woman and i 'll be your man , and your love is all i 'll ever need . it took so long for me to find you . i 've been lone for so long . lone . you came into me life to love me . now my loneli is gone . you ca n't improv on perfect . and you are perfect for me . cast your love in my direct , and i know that you will see . i am so happi with you in my arm . honey , do n't you ever leav . lay back and love and tell me you 're mine . keep on dreamin ' with me lay back and love me and tell me you 're mine . keep on dreamin ' with me . lay back and love me and tell me you 're mine . keep on dreamin ' with me .",0.3263157894736841,romantic
Bette Midler,He's A Tramp,"he 's a tramp but they love him break a new heart everi day he 's a tramp , they ador him and i onli hope he 'll stay that way he 's a tramp , he 's a scoundrel he 's a rounder , he 's a cad he 's a tramp but i love him ye , even i have got it pretti bad you can never tell when he 'll show up he give you plenti of troubl i guess , he 's just a no account pup but i wish that he were doubl he 's a tramp , he 's a rover and there 's noth more to say if he 's a tramp , he 's a good one and i wish that i could travel hi way you can never tell when he 'll show up he give you plenti of troubl i guess , he 's just a no account pup but i wish that he were doubl he 's a tramp , he 's a rover and there 's noth more to say if he 's a tramp , he 's a good one and i wish that i could travel hi way i wish that i could travel hi way what a dog",0.3545454545454545,romantic
Utopia,Love Is The Answer,"name your price a ticket to paradis i ca n't stay here ani more and i 've look high and low i 've been from shore to shore to shore if there 's a short cut i 'd have found it but there 's no easi way around it light of the world , shine on me love is the answer shine on us all , set us free love is the answer who know whi someday we all must die we 're all homeless boy and girl and we are never heard it 's such a lone world peopl turn their head and walk on by tell me , is it worth just anoth tri ? tell me , are we aliv , or just a die planet ? what are the chanc ? ask the man in your heart for the answer and when you feel afraid , love one anoth when you 've lost your way , love one anoth when you 're all alon , love one anoth when you 're far from home , love one anoth when you 're down and out , love one anoth all your hope 's run out , love one anoth when you need a friend , love one anoth when you 're near the end , love one anoth we got to love one anoth light of the world , you got to shine love will be a mean , yeah , yeah shine on us all know that love can save the day just give it one more chanc lord you just ca n't let it stop lord love is the answer got to be free to let love into your life let it shine",0.3126433691756272,romantic
Frank Sinatra,Crazy Love,"crazi love , peopl say i 'm crazi in love . just a fool , sigh sigh to the sky up abov it is n't normal or real , to feel heaven 's right insid your door . but somehow that 's how i feel , and i 've never felt thi way befor . crazi dream , keep me cling to thi affair . i 'm insan to keep dream that you could care . but i am a kind of a fool who stay after school . i 've learn my lesson well , and if thi crazi love is such a crazi love , i 'm glad i fell .",0.3735714285714285,romantic
David Allan Coe,Take It Easy Rider,"take it easi rider you can make it easi rider there 's no one to stop you , doe n't it look easi rider now ? take it easi rider you can make it easi rider there 's no one to stop you , doe n't it look easi rider now ? well , i saw my first rodeo in amarillo , texa bust bronco is more than just a way to make a live hors were like women , they were fast and fanci free i saw shirley stoker up in pan head west virginia her and conni shovelhead wa stand in the rain both of them were dresser , lord they sure were look pretti motorcycl fever ha almost drove me insan eighteen were rollin ' when i climb up in that ken worth me oh my , that semi wa the appl of my eye hors , truck and motorcycl sure make life worth live hope i never see the day , i kiss them all good bye",0.3566115702479338,romantic
Hollies,Lucy,"got a call from the doctor he said hold on my friend you 've got ta know what i 'm know pleas come right away he said luci 's been see me and thing just ai n't right you 'll have to hold thing togeth 'caus luci ai n't much time now should i tell her or keep it insid make her happi by feed her line how am i gon na tell the children that mama 's goin ' away i could n't love anoth woman oh luci pleas stay if i 'm gon na lose you after all thi time i 'm gon na make life more beauti i 'm gon na make you make you feel fine if we make tomorrow we 'll make it better everi way we 'll keep on build 'caus we 're live day to day choru i could n't love anoth woman luci pleas stay babi babi babi luci pleas oh wo n't you stay i need you i need you pleas do n't go pleas do n't go luci pleas pleas wo n't you stay i want you to know that i love you i love you i 'm gon na miss your sweet love luci wo n't you stay i need you , i need you . pleas do n't go , pleas do n't go . luci , pleas , pleas , wo n't you stay ? i want you to know that i love you . i love you . i 'm gon na miss your sweet love . luci , wo n't you stay ?",0.4132034632034631,romantic
Otis Redding,You Send Me,"darl you send me i know you , you send me darl you , you send me honest you do , honest you do honest you do , honest you do darl you , you thrill me i know you , you thrill me i know you thrill me honest you do , honest you do honest you do at first , i thought it wa infatu but ooh , well it last so veri , so veri , so veri long now i find myself want you and marri you and take you home , waoh waoh you , darl you send me i know you , you send me darl you , honey you send me honest you do , honest you do my my at first , i thought it wa infatu but ooh , well it last so veri , so veri , so veri long but now i find myself want you and marri you , and take you home i know , i know , i know you , you , you , you send me and darl , darl you , you darl , you send me i know you , you , you send me honest you do , honest you do",0.4117647058823528,romantic
Van Halen,Women In Love,"my heart , you 're breakin ' my heart . girl , you better start thinkin ' somethin ' real . seem like love you is just a crazi dream , but do as you feel . all these crazi women , one more crazi night . but one night 's all we 're given , so , babi , leav me alon , or , babi , stay the night . ( oh , women in love ) oh babi , make up your mind . ( make up your mind ) i know you 're in love , so , babi , make up your mind . scream , go on and scream that your love is all you 're knowin ' . but , honey , if you 're need a woman just as bad as me , you ought to be goin ' . all these crazi women , one more crazi night . but one night 's all we 're given , so , babi , leav me alon , or , babi , stay the night . ( oh , women in love ) oh babi , make up your mind . ( make up your mind ) i know you 're in love , so , babi , make up your mind .",0.3636363636363636,romantic
Nitty Gritty Dirt Band,Rocky Top,"wish that i wa on ole rocki top , down in the tennesse hill . ai n't no smoggi smoke on rocki top , ai n't no telephon bill . onc there wa a girl on rocki top , half bear the other half cat . wild as a mink , sweet as soda pop , i still dream about that . rocki top , you 'll alway be home sweet home to me . good ole rocki top , rocki top tennesse , rocki top tennesse . onc two stranger climb on rocki top , lookin ' for a moonshin still . stranger ai n't come back from rocki top , guess they never will . corn wo n't grow at all on rocki top , dirt 's too rocki to farm . that 's whi all the folk on rocki top get their corn from a jar . rocki top , you 'll alway be home sweet home to me . good ole rocki top , rocki top tennesse , rocki top tennesse . now i 've had year of cramp up citi life , trap like a duck in a pen . now all i know is it 's a piti life ca n't be simpl again . rocki top , you 'll alway be home sweet home to me . good ole rocki top , rocki top tennesse , rocki top tennesse . rocki top tennesse , rocki top tennesse . yeah rocki top tennesse eee eee eee .",0.3996031746031745,romantic
Enigma,Hello And Welcome,"hello and welcom , at your risk . you 're alway welcom , without guarante if you 're so brave to face thi tide there is no merci in thi life now it 's time to feel that it 's here what is fiction and what 's realiti hello and welcom , just look at me think about the futur , it still travel too much confid on what you have they ai n't are dear to feel thi safe overload your destini and you 'll wake up behind it hello and welcom ( welcom , welcom ) but it your risk your alway welcom ( welcom ) to win your realiti ( hello hello hello and welcom ) just look at me think about the futur it 's still travel ( hello ) hello , just look at me just look at me it your destini ( hello and welcom , hello and welcom ) oh just look at me ( hello hello ) [ repeat ]",0.38,romantic
Bosson,I Am Canadian,"i know thi place is where i am , no other place is better then . no matter where i go i am , proud to be canadian ! i am , you know i am , i am canadian ! i am , you know i am , i am canadian ! common ! i love thi countri where i am , thi land is where i make my stand . no other heart is truer then , the one we call canadian ! sing it ! i am , you know ( you know i am ) , i am canadian i am , you know i am ( you know i am ) , i am canadian . i am canadian !",0.3015950520833333,romantic
Rod Stewart,Cindy's Lament,"listen here you do n't have to love me alway cindi you do n't need to see me everi day of the week you do n't have to notic my brand new shoe but pleas , pleas say hello some time you know i 've tri to impress you cindi i even lent ya my librari book i guess you forgot , good god you soon forgot it woman i do n't mind but pleas say hello some time and your mother she ca n't stand my face and your brother keep me from your door but i 'll stay around ye i 'll stay around honey i 'll even watch over your garden fenc i 've watch your friend cindi laugh in my face but i wo n't apolog for the way that i am if onli they knew babi , ye if onli they knew that you 've alreadi spent one night with me honey",0.3072727272727272,romantic
Ariana Grande,Baby I,"babi i got love for thee so deep insid of me i do n't know where to start i love you more than anyth but the word cant even touch what 's in my heart when i tri to explain it i be sound insan the word do n't ever come out right i get all tongu tie ( and twist ) i ca n't explain what i 'm feel and i say babi , babi babi ( babi i ) oh babi , oh babi , my babi ( babi i ) oh babi , babi i ( babi i ) all i 'm tryna say is you 're my everyth babi but everi time i tri to say it word they onli complic it babi , babi ( ooh oh ) babi i 'm so down for you no matter what you do ( real talk ) i 'll be around oh babi , see babi i been feelin ' you befor i even knew what feel were about oh babi when i tri to explain it i be sound all crazi the word do n't ever come out right i get all tongu tie ( and twist ) i ca n't explain what i 'm feel and i say babi , babi babi ( babi i ) oh babi , oh babi , my babi ( babi i ) oh babi , babi i ( babi i ) all i 'm tryna say is you 're my everyth babi but everi time i tri to say it word they onli complic it babi , babi babi , babi straight up , you got me all in , how could i not be i sure hope you know ( i sure hope you know ) if it 's even possibl , i love you more than word love can say it it 's better not explain that 's whi i keep say babi i ooh babi , oh babi , my babi ( babi i ) oh babi , babi i ( babi i ) all i 'm tryna say is you 're my everyth babi but everi time i tri to say it word they onli complic babi , babi ( babi ) babi , babi ( babi i ) ooh babi oh babi oh babi ( babi i ) oh babi ( babi i ) all i 'm tryna say is you 're my everyth babi but everi time i tri to say it word they onli complic everi time i tri to say it word they onli complic everi time i tri to say it word they onli complic babi , babi babi , babi",0.3597572362278244,romantic
Eddie Cochran,"Love Me, So I'll Know","it 's me , it 's me my darl , you know i 've been away i 've been away a long-long while longin ' to see your pretti smile darl ye oh darl , you 're the one , the one oh darl , you 're the one 'caus my heart beat but there 's no glow wo n't you say you love me , so i 'll know , i 'll know love me , so i 'll know it 's me , it 's me my darl , you know i 've been away all day i think my heart 's alon do n't you know i want you for my own , my own want you for my own well , darl ye oh darl , the time ha come to part i 'll be gone a long-long while i want to see your pretti smile darl ye oh darl , you 're my heart , my heart darl you 're my heart 'caus my heart beat but there ' s no glow wo n't you say you love me , so i 'll know , i 'll know love me , so i 'll know love me , so i 'll know",0.49,romantic
David Bowie,1984,"someday they wo n't let you , so now you must agre the time they are a-tel , and the chang is n't free you 've read it in the tea leav , and the track are on tv bewar the savag jaw of 1984 they 'll split your pretti cranium , and fill it full of air and tell that you 're eighti , but brother , you wo n't care you 'll be shoot up on anyth , tomorrow 's never there bewar the savag jaw of 1984 come see , come see , rememb me ? we play out an all night movi role you said it would last , but i guess we enrol in 1984 ( who could ask for more ) 1984 ( who could ask for mor-or-or-or-or ) ( mor-or-or-or-or ) i 'm look for a vehicl , i 'm look for a ride i 'm look for a parti , i 'm look for a side i 'm look for the treason that i knew in '65 bewar the savag jaw of 1984 come see , come see , rememb me ? we play out an all night movi role you said it would last , but i guess we enrol in 1984 ( who could ask for more ) 1984 ( who could ask for mor-or-or-or-or ) ( mor-or-or-or-or ) 1984 1984 1984 ( more ) 1984 1984 ( more ) 1984",0.34375,romantic
Jennifer Lopez,Again,"like an angel out of the sky you came clear up all the cloud of sad and the rain so pure you and heal wa the love you bring i knew insid it felt so right for me , i 've struggl , all my life to find that thing that make it right with you it seem i may have found some other kind of love i will , love you all my life alway be by your side and i will give you all i have caus you gave me peac and joy again , again , again i wa scare to let go and trust your love after what i 'd been through i have had enough whisper through your eye you never said a word but someth said you 're heart 's safe for me , i 've struggl , all my life to find that thing that make it right with you it seem i may have found some other kind of love i will love you all my life alway be by your side and i will give you all i have caus you gave me peac and joy again , again , again a friend is what you alway have in me i 'm so grate for the man you turn out to be and it doe n't who you happen to meet you 're forev me a secret part of me i will love you all my life alway be by your side and i will give you all i have caus you gave me peac and joy again , again , again",0.3313664596273291,romantic
Human League,(Keep Feeling) Fascination - Improvisation,"keep , keep , keep , keep , k , k , k , k keep - keep - keep - keep feel keep feel - keep feel - k - k - k - k if it seem a littl time is need decis to be made the good advic of friend unheed the best of plan mislaid just look for a new direct in an old familiar way the form of a new connect to studi or to play keep feel keep feel k - k keep feel if it seem a littl time ......... ( record stop )",0.363961038961039,romantic
Planetshakers,Now I'm Free,"you have taken away all my pain you have taken away all my shame you have call me your own , and made me new love ha flood my soul , and made me see you have taken control of all my sin you have given it all , and now i 'm free for it 's onli by your grace we are save , we are chang for it 's onli by your love we are free hallelujah , hallelujah you have risen from the grave hallelujah , hallelujah you have come to show the way and the world wont stop us move forward live for your name hallelujah you have taken away all my pain you have taken away all my shame you have call me your own , and made me new for it 's onli by your grace we are save , we are chang for it 's onli by your love we are free hallelujah , hallelujah you have risen from the grave hallelujah , hallelujah you have come to show the way and the world wont stop us move forward live for your name hallelujah your love is bigger than the galaxi your love is deeper than the deepest sea your love is whi i 'm here give you prais [ x4 ] hallelujah , hallelujah you have risen from the grave hallelujah , hallelujah you have come to show the way and the world wont stop us we 're move forward live for your name hallelujah",0.3577540106951872,romantic
Hillsong United,King Of All Days,"in your surrend as you laid down your life you took up a sinner 's cross and your life rescu mine in thi redempt love and merci display you lift my eye to see that your truth never fail [ bridg : ] lord of the heaven king of all day without you my world slip away redeem by your merci consum by your grace now i live for you [ choru : ] i 'm found in the arm of love for your love it ha save my soul i 'll run to your arm of love your light 's gon na lead me home gloriou savior in your light i am free the thing of thi world will fade still you are all that i need at your cross i lay my burden at your feet , where your love cover all i 've done now i walk with you lord",0.3287205387205387,romantic
Phish,Hello My Baby,"tell me that i 'm your own , my babi hello my babi , hello my honey hello my ragtim , summertim gal send me a kiss by wire , by wire babi , my heart 's on fire , on fire if you refus me , honey , you lose me and you 'll be left alon , oh babi telephon , and tell me , tell me tell me i 'm your veri own , oh hello my babi , hello my honey hello my ragtim , summertim gal send me a kiss by wire , by wire babi , my heart 's on fire , on fire if you refus me , honey , you lose me then you 'll be left alon , oh babi telephon , and tell me , tell me tell me i 'm your veri own tell me that i 'm your own",0.3999999999999999,romantic
Nina Simone,Falling In Love Again,fall in love again i never want to what am i to do i ca n't help it love ha alway been my game play it how i may i wa made that way i ca n't help it men cluster to me like moth around a flame and if their wing burn i know i 'm not to blame fall in love again i never want to what am i to do i ca n't help it men cluster to me like moth around a flame and if their wing burn i know i 'm not to blame fall in love again i never want to what am i to do i ca n't help it,0.32,romantic
HIM,Poison Girl,i did it all just for her i did it all just for her and love 's heart is death for me and my poison girl a prey she wa for the cruelti of love while it serpent insid crawl straight toward her heart the coldest kiss love ceas to exist while we grew apart like never befor i did it all just for her i did it all just for her and love want us dead just me and my poison girl i did it all just for her i did it all just for her and love 's heart is death for me and my poison girl the fire in her eye grew dim and then die as the poison insid reach her heart and the coldest kiss faith ceas to exist as we grew apart like never befor i did it all just for her i did it all just for her and love want us dead just me and my poison girl i did it all just for her i did it all just for her and love 's heart is death for me and my poison girl and the tast of the poison on her lip is of a tomb i did it all just for her i did it all just for her and love want us dead just me and my poison girl i did it all just for her i did it all just for her and love 's heart is death for me and my poison girl poison girl and love 's heart is death for me and my poison girl in thi poison world,0.3133333333333333,romantic
Adele,He Won't Go,"some say , i 'll be better without you , they do n't know you like i do , or at least as far as i thought i knew i ca n't bear thi time , it drag , as i lose my mind remind by thing i find i know some cloth you left behind . wake me up , wake me up when all is done i wo n't rise until thi battl 's won my digniti is becom undon but i wo n't go i ca n't do it on my own if thi ai n't love , then what is ? i 'm will to take the risk i wo n't go , i ca n't do it on my own , if thi is ai n't love , then what is ? i 'm will to take the risk so petrifi , i 'm so scare to step into thi right , what if i lose my heart and fail , declin i wo n't forgiv me if i gave up tri i heard hi voic today i did n't know a singl word he said not one resembl to the man i met just a vacant broken boy instead but i wo n't go , i ca n't do it on my own if thi ai n't love , then what is ? i 'm will to take the risk i wo n't go , i ca n't do it on my own if thi ai n't love , then what is ? i 'm will to take the risk there will be time , we 'll tri and give it up burst at the seam , no doubt we almost fall apart and burn to piec so watch them turn to dust but noth will never taint us i wo n't go , i ca n't do it on my own if thi ai n't love , then what is ? i 'm will to take the risk i wo n't go , i ca n't do it on my own if thi ai n't love , then what is ? i 'm will to take the risk will he , will he still rememb me ? will he still love me even when he 's free or will he go back to the place where he will choos the poison over me ? when we spoke yesterday he said to hold my breath and sit and wait i 'll be home soon , i wo n't be late he wo n't go he ca n't do it on hi own if thi ai n't love , then what is ? he 's will to take the risk so i wo n't go , he ca n't do it on hi own , if thi ai n't love , then what is ? i 'm will to take the risk 'caus he wo n't go he ca n't do it on hi own if thi ai n't love , then what is ? we 're will to take the risk i wo n't go ! i ca n't do it on my own if thi ai n't love , then what is ? i 'm will to take the risk",0.3306277056277056,romantic
X Japan,Forever Love,"mou hitori de arukenai toki no kaze ga tsuyosugit ah kizu tsuku koto nant nareta hazu dakedo ima wa ah kono mama dakishimet nureta mama no kokoro wo kawari tsuzukeru kono toki ni kawaranai ai ga aru nara will you hold my heart namida uketomet mou kowares na all my heart forev love , forev dream afureru omoi dake ga hageshiku setsunaku jikan wo umetsukusu oh ! tell me whi all i see is blue in my heart will you stay with me kaze ga sugisaru made mata afuredasu all my tear forev love , forev dream kono mama soba ni ite yoak ni , furueru , kokoro wo dakishimet oh ! stay with me ah subet ga owareba ii owari no nai kono yoru ni ah ushinau mono nant nanimo nai anata dake forev love , forev dream kono mama soba ni ite yoak ni , furueru , kokoro wo dakishimet ah will you stay with me kaze ga sugisaru made mou dare yori mo soba ni forev love , forev dream kore ijou arukenai oh ! tell me whi , oh ! tell me true oshiet ikiru imi wo forev love , forev dream afureru namida no naka kagayaku kisetsu ga eien ni kawaru made forev love",0.48515625,romantic
John Prine,All The Best,i wish you love and happi i guess i wish you all the best i wish you do n't do like i do and ever fall in love with someon like you caus if you fell just like i did you 'd probabl walk around the block like a littl kid . but kid do n't know they can onli guess how hard it is to wish you happi i guess that love is like a christma card you decor a tree you throw it in the yard it decay and die and the snowmen melt well i onc knew love i knew how love felt yeah i knew love love knew me and when i walk love walk with me and i got no hate and i got no pride well i got so much love that i can not hide say you drive a chevi say you drive a ford you say you drive around the town till you just get bore then you chang your mind for someth els to do and your heart get bore with your mind and it chang you well it 's a doggon shame and it 's an aw mess i wish you love i wish you happi i wish you love i wish you happi i guess i wish you all the best,0.4645833333333333,romantic
Van Halen,Little Guitars,"senorita i 'm in troubl again and i ca n't get free ( senorita ) you 're exactli what the doctor order , come on talk to me ( ah ) ca n't crow befor i 'm out of the wood but there 's except to the rule ( ah-ah ) senorita , do you need a friend ? i 'm in love with you catch as catch , catch as catch can anybodi in their right mind could see , it 's you and me oooh-ooo-ooh oooh-oooh you say you 're lonesom , just get by but you turn your eye from me be sure you 're hurt long befor you fli 'caus , you 've got me catch as catch , catch as catch can anybodi in their right mind could see , you and me catch as catch , catch as catch can when i see you , all your littl guitar sing to me i can see you do n't know which way to turn but the sun still shine ( senorita ) do n't you know that you can danc with me , anytim ? ( ah ) ca n't crow befor i 'm out of the wood there 's except to the rule ( ah-ah ) senorita , do you need a friend ? i 'm in love with you oooh-ooo-ooh oooh-oooh oooh-ooo-ooh oooh-oooh oooh-ooo-ooh oooh-oooh",0.3459183673469387,romantic
Hank Williams,A House Without Love,"for year we both have live on pride , dear and we agre that love is gone whi , oh whi do we keep tryin ' a hous without love is not a home . the love light in your eye ha fade and i 'm content just to roam we slave to gain a worthless treasur a hous without love is not a home . no matter where our footstep wander i know we 'll both be all alon with the pride that came between us a hous without love is not a home . the simpl thing have gone forev we want wealth to call our own and now we 've reach the hour of part a hous without love is not a home .",0.3336363636363636,romantic
Roxette,Don't Believe In Accidents,"anyth can happen when i wind up alon with you put your finger on the thing i like to do well anyth can happen there 's a feel in the air around you command part of me i never ever knew i want your love of flesh and blood hey you ! thi wa realli meant to be it 's for sure our destini make lover out of friend i do n't believ in accid anyth can happen when you hit that electr room in me i lose the time , the place and everyth i see well anyth can happen there 's nothin ' els in the world i 'd rather do than to feed the secret dream hidden in you you want the love of flesh and blood hey you ! thi wa realli meant to be it 's for sure our destini make lover out of friend i do n't believ in accid i do n't believ in accid hey you ! thi wa realli meant to be it 's for sure our destini make lover out of friend do n't believ in accid thi wa realli meant to be it 's for sure our destini make lover out friend i do n't believ in accid i do n't believ in accid do n't believ in accid do n't believ in accid ...",0.3510416666666667,romantic
Heart,How Can I Refuse,"wake me up with laughter . wrap me in your arm . thi ai n't no morn after . never been so warm . it did n't take so long for us to feel thi way . can a good thing last longer than day ? where do we take it now , now that we caught fire ? will someth greater grow out of thi desir ? should i drop my guard at the risk of be use but the way you do those thing to me , how can i refus ? i could get addict to your energi the way you take me over , pull on me . our heart beat togeth , out time is the same . can i trust my feel , save myself the pain ? where do we take it now , now that we caught fire ? will someth greater grow out of thi desir ? should i drop my guard at the risk of be but the way you do those thing to me , how can i refus ? we could share the mysteri , spare ourselv the miseri . discov it again everyday . we could take love all the way . where do we take it now , now that we caught fire ? will someth greater grow out of thi desir ? should i drop my guard at the risk of be use ? but the way you do those thing to me , how can i refus ?",0.305,romantic
Diana Ross,God Bless The Child,"them that 's god shall get them that 's not shall lose so the bibl say and it still is news momma may have poppa may have but god bless the child that 's got hi own that 's got hi own yeah , the strong get more while the weak one fade empti pocket do n't ever make the grade momma may have poppa may have but god bless the child that 's got hi own that 's got hi own money , you 've got lot of friend crowdin ' round the door when it gone and spendin ' end they do n't come no more rich relat give a crust of bread and such you can help yourself but do n't take too much momma may have poppa may have but god bless the child that 's got hi own that 's got hi own",0.3059523809523809,romantic
Frankie Valli,Ronnie,i 'll go on live and keep on forgiv becaus you were my first love so veri warm and tender the way you love me hey girl ca n't you rememb and want more of me ronni ronni ronni whi did you go ronni ronni ronni i am regret but ca n't stop forget becaus you were my first love you say now you do n't need me becaus i cheat whi did n't you believ me when i repeat ronni ronni ronni you 'll never know ronni ronni ronni i 'll go on live and keep on forgiv becaus you were my first love i walk alon i cri at home night after night day after day oh i never cheat oh i still repeat it ronni ronni ronni you 'll never know ronni ronni ronni i 'll go on live and keep on forgiv becaus you were my first love repeat to fade i 'll go on live and keep on forgiv beacus you were my first love,0.3467914438502674,romantic
Christina Aguilera,I Come Undone,"ohh , ooh , ooh oh yeah use to be calm use to be cool but someth about you chang all the rule i kept to myself i guard my heart but that all fell apart now just like a fool i 've fallen in love with you , oh i got these crazi feel all over you , oh i come undon i come undon everi time i 'm close to you i come undon i come undon ca n't help myself from fall in love kiss me again ooh , there i go you got my heart race out of control got butterfli and i ca n't disguis that i 'm feel so much you intox you fascin you know you make me crazi what can i say , oh yeah i come undon ( alright ) i come undon everi time i 'm close to you , ooh i come undon i come undon ca n't help myself from fall in love , oh i come undon i come undon anytim you walk in the room , ohh i come undon i come undon i ca n't help , i ca n't stop i ca n't shake thi crazi love do ya , do ya , do ya know what you to do me do ya , do ya what you do to me someth behind your smile someth insid your eye make me feel ( make me feel ) love ... ohh ... i come undon i come undon ooh , everi time i 'm close to you , oh i come undon ( oh no , ohh ) i come undon ca n't help myself from fall in love , oh oh i come undon ( when you walk in the room ) i come undon ( i come undon ) ani time you walk in the room , oh babi , babi now i come undon ( ooh yeah , yeah ) i come undon i ca n't help , i ca n't stop ca n't shake thi crazi thing i come undon ( oh oh , oh oh , ohh ) ( babi now , babi now , babi babi now ) i come undon everi time i 'm close to you , ohh i come undon ( alright ) i come undon ( ca n't help myself , ca n't help myself ) i 'm come undon , when you 're in the room",0.3409090909090909,romantic
