artist,song,text,polarity,mood
Unwritten Law,F.I.G.H.T.,"i heard you were concern with my life i heard you had a lot to say motherfuckin ' , thank for nothin ' i 'm gon na do it if it feel right i 'm gon na do it anyway motherfuckin ' , thank for comin ' well i 'm sayin ' do n't sa i 'm not all right i 'm use and confus and i 'm still puttin up a good fight i 'm still puttin ' up a good f.i.g.h.t. , fight , fight , fight everybodi think they know my problem everybodi know what 's best for me do n't think that anyon can solv them do n't think there 's anyon but me",0.5942857142857143,happy
'n Sync,Now I'm Here,now we 're here j-you-s-t-i-n ( what what ) we are here for you what 's that you say babi it okay cuz you know we 're ugli choru bsb kick our ass becaus they alway do babi i know we 're lucki but look on the bright side we are load and can buy you thing so ignor our strang look and when you kiss us you can pictur b-rok if you want but pleas babi hold my hand cuz britney wont touch me,0.6000000000000001,happy
Aled Jones,O Come All Ye Faithful,"o come , all ye faith , joy and triumphant o come ye , o come ye to bethlehem come and behold him born the king of angel o come , let us ador him , o come , let us ador him , o come , let us ador him , christ the lord god of god light of light lo , he abhor not the virgin 's womb veri god begotten , not creat o come , let us ador him , o come , let us ador him , o come , let us ador him , christ the lord yea , lord , we greet thee born thi happi morn jesu , to thee be all glori given son of the father now in flesh appear o come , let us ador him , o come , let us ador him , o come , let us ador him , christ the lord o come , let us ador him , christ the lord ( o come , all ye faith , joy and triumphant ) christ the lord , the lord !",0.65,happy
Great Big Sea,When I Am King,"wake up without a care your head 's not heavi , your conscienc clear sin are all forgiven here your and mine fear is gone without a trace it 's the perfect time in the perfect place noth 's hurt , noth 's sore no one suffer anymor the doctor found a simpl cure just in time all these thing if i were king would all appear around me the world will sing when i am king the world will sing when i am king oh , she walk right in she do n't even knock it 's the girl you lost to the high school jock she shut the door , turn the lock and she take your hand she say she alway felt a fool for pick the captain over you she wonder if you miss her said she alway told her sister oh , that you 're the best damn kisser that she 's ever had all these thing if i were king would appear around me the world will sing when i am king the world will sing when i am king daylight wait to shine until the moment you awaken so you never miss the dawn no question now , you know which road you 're take light all green , the radio play just the perfect song well , the war 's been won all the fight are fought you find yourself in just the spot it 's a place where everybodi 's got a song to sing just like the final movi scene the princ will find hi perfect queen the hero alway save the world the villain get what they deserv the boy will alway get the girl when i am king",0.5223376623376623,happy
Kyla,Walang Iba,"mula ng makilala ka mata ' y lagi ng hanap ka kapag hindi ka matanaw mundo ' y parang magugunaw sana ' y wag nang matapo pa ang tunay nate pagsinta di maglalaho kailanman ang nadarama sa 'yo [ choru : ] sana ' y malaman mo pag ibig ko ' y ikaw palagi kang laman ng puso't isip ko nag-iisang sigaw , ng damdam ito na ikaw lamang ang siyang mahal walang iba , walang iba ikaw lang at walang iba",0.5,happy
Randy Travis,Joy To The World,"joy to the world , the lord ha come ! let earth receiv her king let everi heart prepar him room and heaven and natur sing and heaven and natur sing and heaven , and heaven , and natur sing joy to the world , the savior reign let men their song employ while field and flood , rock , hill and plain repeat the sound joy repeat the sound joy repeat , repeat , the sound joy he rule the world with truth and grace , and make the nation prove the glori of hi righteous and wonder of hi love , and wonder of hi love , and wonder , wonder , of hi love joy to the world , the lord ha come ! let earth receiv her king let everi heart prepar him room and heaven and natur sing and heaven and natur sing and heaven , and heaven , and natur sing and heaven and natur sing and heaven and natur sing and heaven , and heaven , and natur sing",0.5912087912087912,happy
Our Lady Peace,Where Are You,"hey you , have you felt like thi befor ? you got style but ai n't got soul are you happi now ? are you happi tonight ? or did punk rock get it right ? is there no futur in sight ? oh is it differ now ? is it differ ? [ choru ] come on , come on , come on , come on where are you ? where are you ? i 'm kick and scream you 're not listen where are you ? where are you ? everyth i 've believ in ha lie to me but thi could be the best day of my life the best day of my life hey you , have you got everyth you want ? or do you want more than you got ? is it differ now ? is it differ tonight ? or did jesu get it right ? or is the devil behind the light ? are you happi now ? are you happi ? [ choru ] oh son and daughter , mother and father , everyon 's wait for our luck to chang . son and daughter , mother and father , everyon 's wait , wait 'caus thi could be the best day and thi could be the best day and thi could be the best day , best day , best day come on , come on , come on , come on where are you ? where are you ? i 'm kick and scream you 're not listen where are you ? and where are you ? everyth i 've believ in ha lie to me and thi could be the best day and thi could be the best day thi could be the best day , best day , best day and thi could be the best day and thi could be the best day and thi could be the best day , best day , best day of your life .",0.8214285714285713,happy
Rascal Flatts,God Rest Ye Merry Gentlemen,god rest ye merri gentlemen let noth you dismay rememb christ our savior wa born on christma day to save us all from satan 's power when we were gone astray oh tide of comfort and joy from god our heavenli father the bless angel came and unto certain shepherd brought tide of the same how that in bethlehem wa born the son of god by name oh tide of comfort and joy oh tide of comfort and joy fear not said the angel let noth you affright thi day is born a savior of the pure virgin bright to free all those who trust in him from satan 's power and might oh tide of comfort and joy and when they came to bethlehem where our dear savior lay they found him in the manger where oxen feed on hay hi mother mari knell down and to the lord did pray oh tide of comfort and joy oh tide of comfort and joy god rest ye merri gentlemen let noth you dismay rememb christ our savior wa born on christma day,0.5144179894179893,happy
Perry Como,I'm Always Chasing Rainbows,"i 'm alway chase rainbow watch cloud drift by my scheme are just like all my dream end in the sky some fellow look and find the sunshin i alway look and find the rain some fellow make a win sometim i never even make a gain believ me , i 'm alway chase rainbow wait to find a littl bluebird in vain i 'm alway chase rainbow watch cloud drift by my scheme are just like all my dream end in the sky some fellow look and find the sunshin i alway look and find the rain some fellow make a win sometim i never even make a gain believ me , i 'm alway chase rainbow",0.8,happy
Talking Heads,Who Is It?,"who is it who who is it who who is it who who is it what is it what is it what is it what is it oh ... babi it 's you ! who is it who who is it who who is it who who is it what is it what is it what is it what is it oh ... oh babi it 's you ! watch out now babi 'caus i 'm in love with you watch out now babi 'caus i 'm in love with you and if you do n't love me i do n't know what i 'm go to do ! who , who , who is it who , who , who is it who , who , who is it who , who , who is it who , who , who is it who , who , who is it who , who , who is it what is it what is it what is it what is it oh ... babi it 's you !",0.59375,happy
Carpenters,It's Christmas Time,"it 's christma time and time for a carol time to sing about the littl king to fill the bowl and roll out the barrel have ourselv a fling we greet a friend or welcom a stranger let him sing or cheer him on hi way and celebr the child in the manger born on christma day good cheer for you and for me with pleasur and glee to share oh , we 're so happi to be togeth on yuletid squar it look like snow and fall like snow take a moment take a look around and say as snowflak fall merri christma to one and all it 's christma time and time for a carol time to sing about the littl king to fill the bowl and roll out the barrel have ourselv a fling we greet a friend or welcom a stranger let him sing or cheer him on hi way and celebr the child in the manger born on christma day good cheer for you and for me with pleasur and glee to share oh , we 're so happi to be togeth on yuletid squar it look like snow and fall like snow take a moment take a look around and say as snowflak fall merri christma to one and all",0.7,happy
Dean Martin,Good Morning Life,"good morn life good morn sun how are your sky abov gee it 's great to be aliv and in love good morn life good morn bird sing out your happi tune feel so good becaus i 'll be see her soon last night she said she love me what a piti to part i slept with both eye open wait for today to start good morn life good morn world how are you happi all at onc i know what livin ' can be it 's life , it 's free , it 's someon wait for me who 'll someday be my wife , good morn life good morn life good morn life last night she said she love me what a piti to part i slept with both eye open wait for today to start good morn life good morn world how are you happi all at onc i know what livin ' can be ah it 's life , it 's free , it 's someon wait for me who 'll someday be my wife , good morn life",0.5304347826086956,happy
Marianne Faithfull,Intrigue,"intrigu surround me intrigu surround you i wa onli look for a bit of harmoni and grace , i swear i onli meant it in good faith . in leagu enfold you fatigu i feel it , too . i guess i never thought i had a thing or two to lose , i never thought i 'd end up as good news . believ in what you hear . conced to what you fear . and if you think that i have so much love to go to wast , cut out the run home , make the pace . intrigu surround me you intrigu surround you me i wa onli look for a bit of harmoni and grace , i swear i onli meant it in good faith . and if you think that i have so much love to go to wast , cut out the run home , make the pace . intrigu intrigu intrigu intrigu intrigu intrigu",0.6199999999999999,happy
Misfits,Devils Whorehouse,"she work at the devil 's whorehous she love carnal in her human pit of love entranc into heresi , well when i sin , i sin real good when i sin , i sin for sure come on up to the devil 's whorehous intim hell of a demon slut , well angel take their time in fall come aliv in the hous that scream when i sin , i sin real good when i sin , i sin for sure come aliv in the hous that scream come aliv in the hous that scream thi is the devil 's whorehous night time for beat back , well said thi is the devil 's whorehous night time for midnight mass when i sin , i sin real good when i sin , i sin for sure come aliv in the hous that scream come aliv in the hous that scream when i sin , i sin real good when i sin , i sin for sure when i sin , i sin real good when i sin , i sin for sure",0.6071428571428571,happy
Celine Dion,Adeste Fideles,"o come , all ye faith , joy and triumphant , o come ye , o come ye to bethlehem . come and behold him , born the king of angel ! o come , let us ador him , o come , let us ador him , o come , let us ador him , christ the lord . sing , choir of angel sing , in exhalt o sing , all ye citizen of heav'n abov . glori to god - glori in the highest o come , let us ador him , o come , let us ador him , o come , let us ador him , christ the lord . yea , lord , we greet thee , born thi happi morn oh jesu , to thee be the glori giv'n word of the father , now in flesh appear o come , let us ador him , o come , let us ador him , o come , let us ador him , christ the lord",1.0,happy
Matt Redman,Father Let Me Dedicate,"father let me dedic all thi life to thee in whatev worldli state thou would have me be not from sorrow , pain or care , freedom dare i claim thi alon shall be my prayer , glorifi thi name can a child presum to choos where or how to live ? can a father 's love refus all the best to give ? let my glad heart , while it sing , there in all proclaim and , whatev the futur bring , glorifi thi name be glorifi in me , be glorifi be glorifi in me , be glorifi",0.5340909090909091,happy
Don Moen,God Is Good All The Time,"[ choru ] god is good all the time he put a song of prais in thi heart of mine god is good all the time through the darkest night , hi light will shine god is good , god is good all the time . if you 're walk through the valley and there are shadow all around do not fear , he will guid you he will keep you safe and sound 'caus he 's promis to never leav you nor forsak you and hi word is true [ choru ] god is good all the time he put a song of prais in thi heart of mine god is good all the time through the darkest night , hi light will shine god is good , god is good all the time we were sinner and so unworthi still for us he chose to die fill us with hi holi spirit now we can stand and testifi that hi love is everlast and hi merci - they will never end [ choru ] god is good all the time he put a song of prais in thi heart of mine god is good all the time through the darkest night , hi light will shine god is good , god is good all the time though i may not understand all the plan he left for me my life is in your hand and through the eye of faith , i can clearli see [ choru ] god is good all the time he put a song of prais in thi heart of mine god is good all the time through the darkest night , hi light will shine god is good , god is good all the time",0.5819999999999999,happy
George Strait,I Thought I Heard You Calling My Name,"i said goodby to you thi mornin ' with onli these word to explain i said i 'd found someon i love better but i still hear your voic call my name i thought i heard you callin ' my name funni , i still feel thi way . your voic seem so close , but i knew that by now you were mani mile away i walk through the street of the citi peopl pass by think it 's so strang i 'm talkin ' but there 's no one besid me i thought i heard you call my name i thought i heard you callin ' my name funni i still feel thi way your voic seem so close but i knew that by now you 're mani mile away i thought i heard you callin ' my name",0.5,happy
Status Quo,Good Golly Miss Molly,"good golli miss molli , sure like to ball good golli , miss molli , sure like to ball when you 're rockin ' and a rollin ' ca n't hear your mamma call from the earli earli mornin ' till the earli earli night you can see miss molli rockin ' at the hous of blue light good golli , miss molli , sure like to ball when you 're rockin ' and a rollin ' ca n't hear your mamma call well , now mamma , papa told me : `` son , you better watch your step . '' if you hear my mamma talk you 'll rememb what she said good golli , miss molli , sure like to ball when you 're rockin ' and a rollin ' ca n't hear your momma call good golli , miss molli , sure like to ball good golli , miss molli , sure like to ball when you 're rockin ' and a rollin ' ca n't hear your momma call yeah , i 'm go to the corner , gon na buy a diamond ring would you hug me and a-kiss me , make me ting-a-ling-a-l good golli , miss molli , sure like to ball when you 're rockin ' and a rollin ' ca n't hear your momma call",0.5470588235294118,happy
Deep Purple,Nobody's Home,noth i can do about it mayb i wo n't even tri your will is determin to kill ani reason of mine i see you come with that look in your eye you act like a king but you ai n't got a thing in your mind and now there 's nobodi home my belli is ach your imag is blown your light are burn bright but nobodi 's home you talk about love and affect if onli you could you 're full of pride but there 's noth insid and you think you 're so good you know you got it come to ya all thing return you need me it 's not gon na be my concern and now there 's nobodi home your messag is chang the children have grown your light are burn bright but nobodi 's home i hear you cri what can i say you get what you give so forgiv me as i turn away nobodi 's home a legend is die the seed have been sown your light are burn bright but nobodi 's home,0.538888888888889,happy
Gino Vannelli,Lady,"here i write you dear seem our love had to run and how i wish you here 'caus ladi you are oh mayb you are the one i know , here i'am alon guess we kid had our fun and i hear you 've grown to the ladi you are oh mayb you are the one i realiz that i 'm just a boy who believ in what he feel and my dream have all been chang by what is real will you write me dear onli now as best friend i 'll alway wish , i 'll alway widh you here oh then ladi for me say you 'll begin again my love",0.5,happy
Radiohead,Optimistic,"fli are buzz round my head vultur circl the dead pick up everi last crumb the big fish eat the littl one the big fish eat the littl one not my problem , give me some [ choru ] you can tri the best you can if you tri the best you can the best you can is good enough if you tri the best you can if you tri the best you can the best you can is good enough thi one 's optimist thi one went to market thi one just came out of the swamp thi one drop a payload fodder for the anim live on anim farm [ choru ] i 'd realli like to help you , man i 'd realli like to help you , man nervou mess up marionett float around on a prison ship if you tri the best you can you can tri the best you can the best you can is good enough you can tri the best you can you tri the best you can dinosaur roam the earth dinosaur roam the earth dinosaur roam the earth",0.5275568181818181,happy
Blur,Alex's Song,pick up the girl and he sail around the world whi not ? what els have you got ? if you 're not anyon that i like love will give me the moon whoop and beyond these voic and danc on the groov in a dream forev start when you wake up start when you wake up pick up the girl and he sail around the world what ? oh yeah sorri around the world whi not ? what els ha he got ? i do n't know and i know i do n't know love will give me the moon oh dear and beyond these voic and danc on the groov in a dream forev start when you wake up start when you wake you,0.5,happy
Lady Gaga,I Can't Give You Anything But Love,"[ ladi gaga : ] i ca n't give you anyth but love , babi that 's the onli thing i 've plenti of , babi dream a while , scheme a while you 're sure to find happi and i guess all those thing you 've alway pine for gee , i like to see you look swell , toni with diamond watch , tiffani 's just do n't sell , babi till the lucki day you know darn well oh i ca n't give you anyth but love . [ toni bennett : ] i ca n't give you anyth but love , ladi that 's the onli thing i 've plenti of , ladi dream awhil , scheme a while , you 're sure to find happi and i guess all those thing you 've alway pine for how you like to see you look swell ? ladi diamond bracelet , woolworth doe n't sell , gaga [ duet : ] till the lucki day you know well , babi oh i ca n't give you anyth , i do n't want just anyth oh i ca n't give you anyth but love",0.5,happy
Depeche Mode,Little Soul,my littl light is go to shine shine out so bright and illumin your mind my littl soul will leav a footprint thi littl voic is go to sing i have no choic it will infinit ring my littl soul will leav a footprint i 'm channel the univers it 's focus it love insid of me a singular my littl word are go to sting have n't you heard the pain and joy they bring my littl soul will leav a footprint i 'm channel the univers it 's focus it love insid of me a singular your littl eye they 're go to see i ca n't disguis the beauti insid me my littl soul will leav a footprint,0.5800000000000001,happy
Eurythmics,R.u. Satisfied,show me an honest man show me an honest man i 'll show you a woman at eas i 'll show you a woman at eas our life could be ... are you satisfi ? our life could be ... are you satisfi ? show me an innoc girl show me an innoc girl i 'll show you a man of peac our life could be ... are you satisfi ? our life could be ... are you satisfi ? show me a wick child i 'll show you a lack of love our life could be ... are you satisfi ? our life could be ... are you satisfi ? our life could be ... are you satisfi ? our life could be ... are you satisfi ? our life could be ... are you satisfi ? our life could be ... are you satisfi ? show me the fear or god,0.5666666666666667,happy
Sia,Clap Your Hands,"well i 've been neglect the good thing ( oh oh whoa ) well i 've been desir the good thing i 'm bite the light the good thing ( oh oh whoa ) i 've mind what to see the good thing just let me out of my miseri ( oh oh whoa ) ( oh oh ) on a night like thi .. get out of miseri ( oh oh ) clap your hand clap your hand turn the light on my night thi is life and we onli get onc chanc clap your hand clap your hand come on danc take a chanc on romanc we onli get one shot at thi clap your hand clap your hand turn the light on my night thi is life and we onli get one chanc clap your hand clap your hand come on danc take a chanc on romanc we onli get one shot at thi oh ... clap your hand i 'm tri to find in the good thing i 'm find thi might be a good thing ( oh oh whoa whoa ) just let me out of my miseri ( oh oh oh ) ( oh oh ) on a night like thi , get out of miseri ( oh oh ) clap your hand clap your hand turn the light on my night thi is life and we onli get onc chanc clap your hand clap your hand come on danc take a chanc on romanc we onli get one shot at thi clap your hand clap your hand turn the light on my night thi is life and we onli get one chanc clap your hand clap your hand come on danc take a chanc on romanc we onli get one shot at thi ( oh oh ) clap your hand clap your hand turn the light on my night thi is life and we onli get onc chanc clap your hand clap your hand come on danc take a chanc on romanc we onli get one shot at thi clap your hand clap your hand turn the light on my night thi is life and we onli get one chanc clap your hand clap your hand come on danc take a chanc on romanc we onli get one shot at thi",0.5384615384615385,happy
Chaka Khan,Pop My Clutch,"there may be some youngblood waitin ' in the wing i 'm puttin ' on my good dud so you can hear me sing i know what you 're thinkin ' but thi ai n't no one night stand i 'm savin ' all the good love for onli one man pop , pop my clutch ( 4x ) do n't worri 'bout the weather in london or rome onc we get togeth you 're gon na take me home i 've had plenti boyfriend now i need a man to love me , whatev and a ring on my hand listen pretti babi i wo n't say it twice you could save me from my own devic honesti is so refresh i do n't get that much you just might be the bless to make me pop my clutch choru i know what you 're thinkin ' but thi ai n't no one night stand i 'm savin ' the good stuff for onli one man listen , pretti babi i wo n't say it twice you know you could save me i you pop it right",0.5232142857142857,happy
Steve Miller Band,Serenade,"did you see the light as they fell all around you did you hear the music serenad from the star wake up , wake up wake up and look around you we 're lost in space and the time is our own whoa , whoa i did you feel the wind as it blew all around you did you feel the love that wa in the air wake up , wake up wake up and look around you we 're lost in space and the time is our own whoa , whoa i the sun come up and it shine all around you you 're lost in space and the earth is your own whoa , whoa whoa",0.54,happy
Alison Krauss,Jewels,"when he cometh , when he cometh to take up hi jewel all hi jewel , preciou jewel hi love and hi own . like the star of the morn hi bright crown adorn they will shine in their beauti bright jem for hi crown . he will gather , he will gather the jem for hi kingdom all the pure one , all the bright one hi love and hi own . like the star of the morn hi bright crown adorn they will shine in their beauti bright jem for hi crown . littl children , littl children o love their redeem all the jewel , preciou jewel hi love and hi own . like the star of the morn hi bright crown adorn they will shine in their beauti bright jem for hi crown",0.5942857142857143,happy
Roy Orbison,Lovestruck,"what a life what a day i 'm in love all the way i 'm in good with ladi luck ah hah babi i 've a been lovestruck i 'm in love ah hah i 'm in love oh yeah well i feel like i wa hit by a truck ah hah babi i 've a been lovestruck well true love came just in time , in time to save thi heart of mine cupid came and i forgot to duck ah hah babi i 've a been lovestruck i 'm in love ah hah i 'm in love oh yeah well look at me grin and watch me strut ah hah babi i 've a been lovestruck well ... it 's a great life everyth 's o.k . but there 's one or two thing i forgot to say i 'm glad that i met ladi luck , i 'm glad that i forgot to duck and i 'm glad that i 've been lovestruck",0.5291666666666667,happy
Frank Sinatra,Dolores,"how i love the kiss of dolor aye-aye-ay dolor not mari or emili or dori onli my dolor from a balconi abov me she whisper `` love me '' and throw a rose ah but she is twice as love as the rose she throw i would die to be with my dolor aye-aye-ay dolor i wa made to serenad dolor choru after choru just imagin eye like moon rise a voic like music , lip like wine what a break if i could make dolor mine all mine . i would die to be with my dolor aye-aye-ay dolor i wa made to serenad dolor choru after choru just imagin eye like moon rise a voic like music , lip like wine what a break if i could make dolor mine all mine",0.54,happy
Indiana Bible College,Youre Mighty,"who is thi king of glori ? ( who is thi king of glori ? ) lord , strong and mighti he is ( lord , strong and mighti he is ) lord god , mighti in battl ( lord god , mighti in battl ) none power as him ( none power as him ) who is thi king of glori ? ( who is thi king of glori ? ) lord , strong and mighti he is ( lord , strong and mighti he is ) lord god , mighti in battl ( lord god , mighti in battl ) none power as him ( none power as him ) to him we sing ( hallelujah ) to him we cri ( glori ) he 's the onli one ( worthi of prais ) lord you rain victori we fear no evil as you fight for us you are mighti ( you are mighti ) you are mighti ( you are mighti ) when you fight ( when you fight ) you will win ( you will win ) lord you rain victori it is in you that we have put our trust you are mighti ( you are mighti ) you are mighti ( you are mighti ) when you fight ( when you fight ) you will win ( you will win ) becaus you 're mighti becaus your mighti who is thi king of glori ? ( who is thi king of glori ? ) lord , strong and mighti he is ( lord , strong and mighti he is ) lord god , mighti in battl ( lord god , mighti in battl ) none power as him ( none power as him ) to him we sing ( hallelujah ) to him we cri ( glori ) he 's the onli one ( worthi of prais ) lord you rain victori we fear no evil as you fight for us you are mighti ( you are mighti ) you are mighti ( you are mighti ) when you fight ( when you fight ) you will win ( you will win ) lord you rain victori it is in you that we have put our trust you are mighti ( you are mighti ) you are mighti ( you are mighti ) when you fight ( when you fight ) you will win ( you will win ) becaus you 're mighti you made the heaven and the earth ( becaus you 're mighti ) the wind and the rain ceas at your voic ( becaus you 're mighti ) when i wa bound , lord you set me free ( becaus you 're mighti ) thank you lord for give me the victori repeat 6x you 're mighti ( you 're mighti ) victori ( victori ) all power ( all power ) and gloriou ( and gloriou ) repeat 8x you 're mighti ( you 're mighti ) repeat 2x you 're mighti ( you 're mighti ) victori ( victori ) all power ( all power ) and gloriou ( and gloriou ) repeat 9x you 're mighti ( you 're mighti )",0.6117647058823531,happy
Beautiful South,Valentine,"[ vers 1 ] valentin . wo n't you be my valentin . and introduc your heart to mine and be my valentin . [ vers 2 ] summertim . we could run and play like summertim with storybook and nurseri rhyme . so be my valentin . [ bridg ] candi heart . if anyon could , you could have a candi heart . you 're the sweetest of all sweetheart . wo n't you give your heart to me . ca n't you see [ vers 3 ] i love you valentin . wo n't you be my valentin . and wo n't you share your space with mine . and be my valentin . [ instrument vers x2 ] [ bridg ] [ vers 4 ] i love you valentin . wo n't you be my valentin and introduc your heart to mine . and be my valentin . valentin valentin and be my valentin",0.5,happy
Peter Gabriel,Me And My Teddy Bear,"me and my teddi bear have no troubl have no care me and my teddi bear just play and play all day . i love my teddi bear he ha one eye and ha no hair i love my teddi bear we play and play all day . everi night he 's with me when i climb up the stair and by my bed he listen until i say my prayer . oh , me and my teddi bear have no troubl have no care me and my teddi bear we play ( blp blp ) and play ( blp blp ) all day !",0.5625,happy
Emmylou Harris,Bright Morning Stars,"( tradit ) bright morn star are rise , bright morn star are rise , bright morn star are rise , day is a-break in my soul . oh , where are our dear mother , day is a-break in my soul . they are down in the valley pray , day is a-break in my soul . oh where are our dear father , day is a-break in my soul . they have gone to heaven shout , day is a-break in my soul . bright morn star are rise , day is a-break in my soul .",0.5288888888888889,happy
Israel,You've Been A Friend,"vers one : thank you for all you 've done through your son thank you for all you do you 've brought me through when i look around and see where i 've been you 've been a friend choru : glori honor exalt power bless worship love without end you 've been a friend wo wo wo wo wo wo wo there 's not a friend like you wo wo wo wo wo wo vers two : for protect me when i could not see thank you for hide me under the shadow of your wing when i look around and see you again you 've been a friend vamp : oh , oh what a friend i have in you",0.5,happy
Westlife,I Did It For You,"life without take chanc is no kinda life at all you got ta stand up for someth even if you might fall got to take that road wherev it might go no matter where , no matter what i want you to know , i want you to know i tri to do my best to do the best i could i got ta give my all is what i had to do i would do all again and that 's the honest truth i , i did it for you mayb i wa crazi i guess i wa sometim mayb it hard to chang thing but i had to know what 's right everyday you 've got to live for too mani pleas understand , i had no choic it 's what had to be , it what had to be i tri to do my best to do the best i could i got ta give my all is what i had to do i would do all again and that 's the honest truth i , i did it for you and i had no choic it someth that i believ a dream that wa drive me high insid of me i tri to do my best to do the best i could i got ta give my all is what i had to do i would do all again and that 's the honest truth i , i did it for you oh oh i did it for you i did it for you",0.5636008039579468,happy
Boney M.,Joy To The World,"joy to the world joy to the world joy to the world joy to the world the lord is come let earth receiv her king let everi heart prepar him room and heaven and natur sing and heaven and natur sing and heaven and heaven and natur sing joy to the world the savior reign let men their song employ while field and flood rock , hill and plain repeat the sound joy repeat the sound joy repeat , repeat the sound joy repeat , repeat the sound joy joy to the world joy to the world joy to the world joy to the world joy to the world the lord is come let earth receiv her king let everi heart prepar him room and heaven and natur sing and heaven and natur sing and heaven and heaven and natur sing and heaven and heaven and natur sing",0.6624060150375942,happy
Zwan,Baby Let's Rock!,"babi let 's rock ! babi , i 'm the greatest thing you 've got in a good way i suppos exactli where you are is where i 'm not so from a lead balloon insid your room i 'll drop spark you can kick , you can cri , you can fuss but let 's rock babi , is there time for love so go and grab your brand new shoe i 've taken care of everyth and when i ca n't ca n't you know i 'm tie knot babi , let 's rock babi , i 'm the greatest thing you 've got my ring are to set the stone but everi singl wish is still a lie so in my time machin i 'll adjust the scene turn back your clock you can bitch , you can cri , you can moan but let 's rock babi , there 's no time for love so go and grab your brand new shoe i 've taken care of everyth and when i ca n't you know i wo n't abus babi , let 's rock let 's rock let 's rock let 's rock let 's rock i dream about you everi night and when i do you 're hold me tight i 'd love somebodi like you in my life in my life babi , i 'm the greatest thing you 've got in a good way i should hope in a good way i suppos babi , i 'm the greatest thing you 've got babi , i 'm the greatest thing you 've got i 've taken care of everyth i 've even gone and chang all the lock babi , let 's rock let 's rock",0.5796103896103896,happy
Alison Krauss,Empty Hearts,"are you leav , are you go ? did you think you could lose that feel without me know ? are you wish you 'd never met me ? doe it take some train whistl blow to forget me ? all the lose and the know that you love her still could be noth to what empti heart must feel tell me what an empti heart must feel are you leav , are you go ? did you think you could lose that feel without me know ? all the lose and the know that you love her still could be noth to what empti heart must feel tell me what an empti heart must feel",0.5,happy
Cheap Trick,I Don't Love Here Anymore,"we had a special way of talkin ' oh , a languag all our own we alway knew the latest danc but we like old-fashion love now someth seem the matter you do n't want to play by the rule ( you do n't want to play by the rule ) i do n't want to love here anymor ( i do n't want to love here anymor ) you do n't want to play by the rule ( you do n't want to play by the rule ) i do n't have a lot of patienc when someon 's lit my fuse so do n't you tri to reason me , i do n't want no excus , no ! you do n't want to play by the rule ( you do n't want to play by the rule ) i do n't want to love here anymor ( i do n't want to love here anymor ) you do n't want to play by the rule ( you do n't want to play by the rule ) you ( you ) do n't ( do n't ) play ( play ) by the rule i ( i ) wo n't ( do n't ) love here anymor you do n't want to play by the rule ( you do n't want to play by the rule ) 'caus i do n't want to love here anymor ( i do n't want to love here anymor )",0.5074675324675325,happy
Neil Sedaka,Il Re Dei Pagliacci,"ecco qui , com'ogni sera chi coi gesti fa la gent divertir , questo re dei pagliacci che ride e piang nel suo mondo senza amor . per un re ( per un re ) senza regno ( senza regno ) , che ha perduto la regina del suo cuor ( del suo cuor ) , per guarir il suo dolor , lui regala a tutti un po ' d'ilarit ? . il suo pubblico non vede ... quest'uomo trist quando ? solo quando piang e si dispera e che non pu ? ... raccontar la tristezza del suo cuor senza amor . tra la la la la la li lo , tra la la la la la li lo , fingendo canta co ? ... hey ! tra la la la la la li lo , tra la la la la la li lo , il grand re dei pagliacci . questo re ( questo re ) dei pagliacci ( dei pagliacci ) che la gent crede sia di buonumor ( buonumor ) , nel suo cuor ha un dolor che soltanto chi non l'ama guarir ? ! il suo pubblico non vede ... quest'uomo trist quando ? solo quando piang e si dispera , e che non pu ? ... raccontar la tristezza del suo cuor senza amor . tra la la la la la li lo , tra la la la la la li lo , fingendo canta co ? ... hey ! tra la la la la la li lo , tra la la la la la li lo , [ sfumando ] il grand re dei pagliacci tra la la la la la li lo , tra la la la la la li lo ... ( grazi a luigi per questo testo )",0.640625,happy
Nat King Cole,Route 66,"if you ever plan to motor west , travel my way , take the highway that 's best . get your kick on rout sixty-six . it wind from chicago to la , more than two thousand mile all the way . get your kick on rout sixty-six . now you go through saint loui joplin , missouri , and oklahoma citi is mighti pretti . you 'll see amarillo , gallup , new mexico , flagstaff , arizona . do n't forget winona , kingman , barstow , san bernandino . wo n't you get hip to thi time tip : when you make that california trip get your kick on rout sixty-six . wo n't you get hip to thi time tip : when you make that california trip get your kick on rout sixty-six . get your kick on rout sixty-six . get your kick on rout sixty-six .",0.5454545454545454,happy
Planetshakers,Strength Of My Life,[ vers ] you set my heart ablaz with your holi fire and now i stand amaz by your love and favour [ pre choru ] i do n't know where i will be i do n't know what i would do now if your love had n't save me you are the strength of my life and i 'm etern grate [ choru : ] great are you lord over all we will declar lord you are faith great are you lord over all great are you lord [ bridg : ] you are the strength of my life lord it doe n't matter what may come my way you are the strength of my life lord i 'm hold on to you,0.6285714285714284,happy
The White Stripes,Let's Shake Hands,yeah oh let 's shake hand oh babi let shake hand well there 's someth here in the air jump up and let me know when you 're there babi let shake hand oh let 's be friend oh babi let be friend i ca n't come up with a better plan put your finger in my hand babi let be friend yeah oh say my name oh babi say my name well you can do what you want to do throw it in the garbag can but just say my name yeah yeah,0.5,happy
